UserId,Data
U1,police squads whose only job was to go around
U1,peeking through windowsclearly an assignment for
U1,only the finest law enforcement officers. And if an
U1,"interracial couple got caught, God help them. The"
U1,"police would kick down the door, drag the people"
U1,"out, beat them, arrest them. At least thats what they"
U1,did to the black person. With the white person it was
U1,"more like, Look, Ill just say you were drunk, but"
U1,"dont do it again, eh Cheers. Thats how it was with"
U1,a white man and a black woman. If a black man was
U1,"caught having sex with a white woman, hed be lucky"
U1,if he wasnt charged with rape.
U1,If you ask my mother whether she ever
U1,considered the ramifications of having a mixed child
U1,"under apartheid, she will say no. She wanted to do"
U1,"something, figured out a way to do it, and then she"
U1,did it. She had a level of fearlessness that you have to
U1,possess to take on something like she did. If you stop
U1,"to consider the ramifications, youll never do"
U1,"anything. Still, it was a crazy, reckless thing to do. A"
U1,million things had to go right for us to slip through
U1,the cracks the way we did for as long as we did.
U1,
U1,"Under apartheid, if you were a black man you"
U1,worked on a farm or in a factory or in a mine. If you
U1,"were a black woman, you worked in a factory or as a"
U1,maid. Those were pretty much your only options. My
U1,mother didnt want to work in a factory. She was a
U1,horrible cook and never would have stood for some
U1,"white lady telling her what to do all day. So, true to"
U1,"her nature, she found an option that was not among"
U1,the ones presented to her: She took a secretarial
U1,"course, a typing class. At the time, a black woman"
U1,learning how to type was like a blind person learning
U1,"how to drive. Its an admirable effort, but youre"
U1,unlikely to ever be called upon to execute the task.
U1,"By law, white-collar jobs and skilled-labor jobs were"
U1,reserved for whites. Black people didnt work in
U1,"offices. My mom, however, was a rebel, and,"
U1,"fortunately for her, her rebellion came along at the"
U1,right moment.
U1,"In the early 1980s, the South African"
U1,government began making minor reforms in an
U1,attempt to quell international protest over the
U1,atrocities and human rights abuses of apartheid.
U1,Among those reforms was the token hiring of black
U1,workers in low-level white-collar jobs. Like typists.
U1,Through an employment agency she got a job as a
U1,"secretary at ICI, a multinational pharmaceutical"
U1,"company in Braamfontein, a suburb of"
U1,Johannesburg.
U1,"When my mom started working, she still lived"
U1,"with my grandmother in Soweto, the township where"
U1,the government had relocated my family decades
U1,"before. But my mother was unhappy at home, and"
U1,when she was twenty-two she ran away to live in
U1,downtown Johannesburg. There was only one
U1,problem: It was illegal for black people to live there.
U1,The ultimate goal of apartheid was to make
U1,"South Africa a white country, with every black"
U1,person stripped of his or her citizenship and
U1,"relocated to live in the homelands, the Bantustans,"
U1,semi-sovereign black territories that were in reality
U1,puppet states of the government in Pretoria. But this
U1,so-called white country could not function without
U1,"black labor to produce its wealth, which meant black"
U1,people had to be allowed to live near white areas in
U1,"the townships, government-planned ghettos built to"
U1,"house black workers, like Soweto. The township was"
U1,"where you lived, but your status as a laborer was the"
U1,only thing that permitted you to stay there. If your
U1,"papers were revoked for any reason, you could be"
U1,deported back to the homelands.
U1,"To leave the township for work in the city, or for"
U1,"any other reason, you had to carry a pass with your"
U1,ID number otherwise you could be arrested. There
U1,"was also a curfew: After a certain hour, blacks had to"
U1,be back home in the township or risk arrest. My
U1,mother didnt care. She was determined to never go
U1,"home again. So she stayed in town, hiding and"
U1,sleeping in public restrooms until she learned the
U1,rules of navigating the city from the other black
U1,women who had contrived to live there: prostitutes.
U1,Many of the prostitutes in town were Xhosa.
U1,They spoke my mothers language and showed her
U1,how to survive. They taught her how to dress up in a
U1,pair of maids overalls to move around the city
U1,without being questioned. They also introduced her
U1,to white men who were willing to rent out flats in
U1,"town. A lot of these men were foreigners, Germans"
U1,and Portuguese who didnt care about the law and
U1,were happy to sign a lease giving a prostitute a place
U1,to live and work in exchange for a steady piece on the
U1,side. My mom wasnt interested in any such
U1,"arrangement, but thanks to her job she did have"
U1,money to pay rent. She met a German fellow through
U1,"one of her prostitute friends, and he agreed to let her"
U1,a flat in his name. She moved in and bought a bunch
U1,of maids overalls to wear. She was caught and
U1,"arrested many times, for not having her ID on the"
U1,"way home from work, for being in a white area after"
U1,hours. The penalty for violating the pass laws was
U1,"thirty days in jail or a fine of fifty rand, nearly half"
U1,her monthly salary. She would scrape together the
U1,"money, pay the fine, and go right back about her"
U1,business.
U1,
U1,My moms secret flat was in a neighborhood called
U1,Hillbrow. She lived in number 203. Down the
U1,"corridor was a tall, brown-haired, brown-eyed"
U1,Swiss/German expat named Robert. He lived in 206.
U1,"As a former trading colony, South Africa has always"
U1,had a large expatriate community. People find their
U1,way here. Tons of Germans. Lots of Dutch. Hillbrow
U1,at the time was the Greenwich Village of South
U1,"Africa. It was a thriving scene, cosmopolitan and"
U1,liberal. There were galleries and underground
U1,theaters where artists and performers dared to speak
U1,up and criticize the government in front of
U1,integrated crowds. There were restaurants and
U1,"nightclubs, a lot of them foreign-owned, that served"
U1,"a mixed clientele, black people who hated the status"
U1,quo and white people who simply thought it
U1,ridiculous. These people would have secret get-
U1,"togethers, too, usually in someones flat or in empty"
U1,basements that had been converted into clubs.
U1,"Integration by its nature was a political act, but the"
U1,get-togethers themselves werent political at all.
U1,"People would meet up and hang out, have parties."
U1,My mom threw herself into that scene. She was
U1,"always out at some club, some party, dancing,"
U1,meeting people. She was a regular at the Hillbrow
U1,"Tower, one of the tallest buildings in Africa at that"
U1,time. It had a nightclub with a rotating dance floor
U1,on the top floor. It was an exhilarating time but still
U1,dangerous. Sometimes the restaurants and clubs
U1,"would get shut down, sometimes not. Sometimes the"
U1,"performers and patrons would get arrested,"
U1,sometimes not. It was a roll of the dice. My mother
U1,"never knew whom to trust, who might turn her in to"
U1,the police. Neighbors would report on one another.
U1,The girlfriends of the white men in my moms block
U1,of flats had every reason to report a black womana
U1,"prostitute, no doubtliving among them. And you"
U1,must remember that black people worked for the
U1,government as well. As far as her white neighbors
U1,"knew, my mom could have been a spy posing as a"
U1,"prostitute posing as a maid, sent into Hillbrow to"
U1,inform on whites who were breaking the law. Thats
U1,how a police state workseveryone thinks everyone
U1,else is the police.
U1,"Living alone in the city, not being trusted and"
U1,"not being able to trust, my mother started spending"
U1,more and more time in the company of someone
U1,with whom she felt safe: the tall Swiss man down the
U1,corridor in 206. He was forty-six. She was twenty-
U1,four. He was quiet and reserved she was wild and
U1,free. She would stop by his flat to chat theyd go to
U1,"underground get-togethers, go dancing at the"
U1,nightclub with the rotating dance floor. Something
U1,clicked.
U1,I know that there was a genuine bond and a love
U1,between my parents. I saw it. But how romantic their
U1,"relationship was, to what extent they were just"
U1,"friends, I cant say. These are things a child doesnt"
U1,ask. All I do know is that one day she made her
U1,proposal.
U1,"I want to have a kid, she told him."
U1,"I dont want kids, he said."
U1,I didnt ask you to have a kid. I asked you to
U1,help me to have my kid. I just want the sperm from
U1,you.
U1,"Im Catholic, he said. We dont do such"
U1,things.
U1,"You do know, she replied, that I could sleep"
U1,with you and go away and you would never know if
U1,you had a child or not. But I dont want that. Honor
U1,me with your yes so that I can live peacefully. I want
U1,"a child of my own, and I want it from you. You will"
U1,"be able to see it as much as you like, but you will"
U1,have no obligations. You dont have to talk to it. You
U1,dont have to pay for it. Just make this child for me.
U1,"For my mothers part, the fact that this man"
U1,"didnt particularly want a family with her, was"
U1,"prevented by law from having a family with her, was"
U1,"part of the attraction. She wanted a child, not a man"
U1,"stepping in to run her life. For my fathers part, I"
U1,know that for a long time he kept saying no.
U1,Eventually he said yes. Why he said yes is a question
U1,I will never have the answer to.
U1,"Nine months after that yes, on February 20,"
U1,"1984, my mother checked into Hillbrow Hospital for"
U1,a scheduled C-section delivery. Estranged from her
U1,"family, pregnant by a man she could not be seen with"
U1,"in public, she was alone. The doctors took her up to"
U1,"the delivery room, cut open her belly, and reached in"
U1,"and pulled out a half-white, half-black child who"
U1,"violated any number of laws, statutes, and"
U1,regulationsI was born a crime.
U1,
U1,When the doctors pulled me out there was an
U1,"awkward moment where they said, Huh. Thats a"
U1,very light-skinned baby. A quick scan of the delivery
U1,room revealed no man standing around to take
U1,credit.
U1,Who is the father they asked.
U1,"His father is from Swaziland, my mother said,"
U1,"referring to the tiny, landlocked kingdom in the west"
U1,of South Africa.
U1,"They probably knew she was lying, but they"
U1,accepted it because they needed an explanation.
U1,"Under apartheid, the government labeled everything"
U1,"on your birth certificate: race, tribe, nationality."
U1,Everything had to be categorized. My mother lied
U1,"and said I was born in KaNgwane, the semi-"
U1,sovereign homeland for Swazi people living in South
U1,Africa. So my birth certificate doesnt say that Im
U1,"Xhosa, which technically I am. And it doesnt say"
U1,"that Im Swiss, which the government wouldnt"
U1,allow. It just says that Im from another country.
U1,"My father isnt on my birth certificate. Officially,"
U1,"hes never been my father. And my mother, true to"
U1,"her word, was prepared for him not to be involved."
U1,"Shed rented a new flat for herself in Joubert Park,"
U1,"the neighborhood adjacent to Hillbrow, and thats"
U1,where she took me when she left the hospital. The
U1,"next week she went to visit him, with no baby. To her"
U1,"surprise, he asked where I was. You said that you"
U1,"didnt want to be involved, she said. And he hadnt,"
U1,but once I existed he realized he couldnt have a son
U1,living around the corner and not be a part of my life.
U1,"So the three of us formed a kind of family, as much"
U1,as our peculiar situation would allow. I lived with my
U1,mom. Wed sneak around and visit my dad when we
U1,could.
U1,Where most children are proof of their parents
U1,"love, I was the proof of their criminality. The only"
U1,time I could be with my father was indoors. If we left
U1,"the house, hed have to walk across the street from"
U1,us. My mom and I used to go to Joubert Park all the
U1,time. Its the Central Park of Johannesburg
U1,"beautiful gardens, a zoo, a giant chessboard with"
U1,human-sized pieces that people would play. My
U1,"mother tells me that once, when I was a toddler, my"
U1,"dad tried to go with us. We were in the park, he was"
U1,"walking a good bit away from us, and I ran after him,"
U1,"screaming, Daddy Daddy Daddy People started"
U1,looking. He panicked and ran away. I thought it was
U1,a game and kept chasing him.
U1,"I couldnt walk with my mother, either a light-"
U1,skinned child with a black woman would raise too
U1,"many questions. When I was a newborn, she could"
U1,"wrap me up and take me anywhere, but very quickly"
U1,"that was no longer an option. I was a giant baby, an"
U1,enormous child. When I was one youd have thought
U1,"I was two. When I was two, youd have thought I was"
U1,four. There was no way to hide me.
U1,"My mom, same as shed done with her flat and"
U1,"with her maids uniforms, found the cracks in the"
U1,system. It was illegal to be mixed to have a black
U1,"parent and a white parent, but it was not illegal to"
U1,be colored to have two parents who were both
U1,colored. So my mom moved me around the world as
U1,a colored child. She found a crche in a colored area
U1,where she could leave me while she was at work.
U1,There was a colored woman named Queen who lived
U1,in our block of flats. When we wanted to go out to
U1,"the park, my mom would invite her to go with us."
U1,Queen would walk next to me and act like she was
U1,"my mother, and my mother would walk a few steps"
U1,"behind, like she was the maid working for the"
U1,colored woman. Ive got dozens of pictures of me
U1,walking with this woman who looks like me but who
U1,isnt my mother. And the black woman standing
U1,behind us who looks like shes photobombing the
U1,"picture, thats my mom. When we didnt have a"
U1,"colored woman to walk with us, my mom would risk"
U1,walking me on her own. She would hold my hand or
U1,"carry me, but if the police showed up she would have"
U1,"to drop me and pretend I wasnt hers, like I was a"
U1,bag of weed.
U1,"When I was born, my mother hadnt seen her"
U1,"family in three years, but she wanted me to know"
U1,"them and wanted them to know me, so the prodigal"
U1,"daughter returned. We lived in town, but I would"
U1,spend weeks at a time with my grandmother in
U1,"Soweto, often during the holidays. I have so many"
U1,memories from the place that in my mind its like we
U1,"lived there, too."
U1,Soweto was designed to be bombedthats how
U1,forward-thinking the architects of apartheid were.
U1,"The township was a city unto itself, with a"
U1,population of nearly one million. There were only
U1,two roads in and out. That was so the military could
U1,"lock us in, quell any rebellion. And if the monkeys"
U1,"ever went crazy and tried to break out of their cage,"
U1,the air force could fly over and bomb the shit out of
U1,"everyone. Growing up, I never knew that my"
U1,grandmother lived in the center of a bulls-eye.
U1,"In the city, as difficult as it was to get around,"
U1,"we managed. Enough people were out and about,"
U1,"black, white, and colored, going to and from work,"
U1,that we could get lost in the crowd. But only black
U1,people were permitted in Soweto. It was much
U1,"harder to hide someone who looked like me, and the"
U1,government was watching much more closely. In the
U1,"white areas you rarely saw the police, and if you did"
U1,it was Officer Friendly in his collared shirt and
U1,pressed pants. In Soweto the police were an
U1,occupying army. They didnt wear collared shirts.
U1,They wore riot gear. They were militarized. They
U1,"operated in teams known as flying squads, because"
U1,"they would swoop in out of nowhere, riding in"
U1,"armored personnel carriershippos, we called them"
U1,tanks with enormous tires and slotted holes in the
U1,side of the vehicle to fire their guns out of. You didnt
U1,"mess with a hippo. You saw one, you ran. That was a"
U1,fact of life. The township was in a constant state of
U1,insurrection someone was always marching or
U1,protesting somewhere and had to be suppressed.
U1,"Playing in my grandmothers house, Id hear"
U1,"gunshots, screams, tear gas being fired into crowds."
U1,My memories of the hippos and the flying
U1,"squads come from when I was five or six, when"
U1,apartheid was finally coming apart. I never saw the
U1,"police before that, because we could never risk the"
U1,"police seeing me. Whenever we went to Soweto, my"
U1,grandmother refused to let me outside. If she was
U1,"watching me it was, No, no, no. He doesnt leave the"
U1,"house. Behind the wall, in the yard, I could play, but"
U1,not in the street. And thats where the rest of the
U1,"boys and girls were playing, in the street. My"
U1,"cousins, the neighborhood kids, theyd open the gate"
U1,and head out and roam free and come back at dusk.
U1,Id beg my grandmother to go outside.
U1,"Please. Please, can I go play with my cousins"
U1,No Theyre going to take you
U1,For the longest time I thought she meant that
U1,"the other kids were going to steal me, but she was"
U1,talking about the police. Children could be taken.
U1,Children were taken. The wrong color kid in the
U1,"wrong color area, and the government could come"
U1,"in, strip your parents of custody, haul you off to an"
U1,"orphanage. To police the townships, the government"
U1,"relied on its network of impipis, the anonymous"
U1,snitches whod inform on suspicious activity. There
U1,"were also the blackjacks, black people who worked"
U1,for the police. My grandmothers neighbor was a
U1,blackjack. She had to make sure he wasnt watching
U1,when she smuggled me in and out of the house.
U1,My gran still tells the story of when I was three
U1,"years old and, fed up with being a prisoner, I dug a"
U1,"hole under the gate in the driveway, wriggled"
U1,"through, and ran off. Everyone panicked. A search"
U1,party went out and tracked me down. I had no idea
U1,how much danger I was putting everyone in. The
U1,"family could have been deported, my gran could"
U1,"have been arrested, my mom might have gone to"
U1,"prison, and I probably would have been packed off to"
U1,a home for colored kids.
U1,So I was kept inside. Other than those few
U1,"instances of walking in the park, the flashes of"
U1,memory I have from when I was young are almost all
U1,"indoors, me with my mom in her tiny flat, me by"
U1,myself at my grans. I didnt have any friends. I
U1,didnt know any kids besides my cousins. I wasnt a
U1,"lonely kidI was good at being alone. Id read books,"
U1,"play with the toy that I had, make up imaginary"
U1,worlds. I lived inside my head. I still live inside my
U1,head. To this day you can leave me alone for hours
U1,and Im perfectly happy entertaining myself. I have
U1,to remember to be with people.
U1,
U1,"Obviously, I was not the only child born to black and"
U1,white parents during apartheid. Traveling around
U1,"the world today, I meet other mixed South Africans"
U1,all the time. Our stories start off identically. Were
U1,around the same age. Their parents met at some
U1,underground party in Hillbrow or Cape Town. They
U1,lived in an illegal flat. The difference is that in
U1,virtually every other case they left. The white parent
U1,"smuggled them out through Lesotho or Botswana,"
U1,"and they grew up in exile, in England or Germany or"
U1,"Switzerland, because being a mixed family under"
U1,apartheid was just that unbearable.
U1,Once Mandela was elected we could finally live
U1,freely. Exiles started to return. I met my first one
U1,"when I was around seventeen. He told me his story,"
U1,"and I was like, Wait, what You mean we could"
U1,have left That was an option Imagine being
U1,thrown out of an airplane. You hit the ground and
U1,"break all your bones, you go to the hospital and you"
U1,heal and you move on and finally put the whole thing
U1,behind youand then one day somebody tells you
U1,about parachutes. Thats how I felt. I couldnt
U1,understand why wed stayed. I went straight home
U1,and asked my mom.
U1,Why Why didnt we just leave Why didnt we
U1,go to Switzerland
U1,"Because I am not Swiss, she said, as stubborn"
U1,as ever. This is my country. Why should I leave
U1,"South Africa is a mix of the old and the new, the ancient"
U1,"and the modern, and South African Christianity is a perfect"
U1,"example of this. We adopted the religion of our colonizers,"
U1,"but most people held on to the old ancestral ways, too, just"
U1,"in case. In South Africa, faith in the Holy Trinity exists quite"
U1,"comfortably alongside belief in witchcraft, in casting spells"
U1,and putting curses on ones enemies.
U1,I come from a country where people are more likely to
U1,"visit sangomasshamans, traditional healers, pejoratively"
U1,known as witch doctorsthan they are to visit doctors of
U1,Western medicine. I come from a country where people have
U1,been arrested and tried for witchcraftin a court of law. Im
U1,not talking about the 1700s. Im talking about five years ago.
U1,I remember a man being on trial for striking another person
U1,with lightning. That happens a lot in the homelands. There
U1,"are no tall buildings, few tall trees, nothing between you and"
U1,"the sky, so people get hit by lightning all the time. And when"
U1,"someone gets killed by lightning, everyone knows its"
U1,because somebody used Mother Nature to take out a hit. So
U1,"if you had a beef with the guy who got killed, someone will"
U1,accuse you of murder and the police will come knocking.
U1,"Mr. Noah, youve been accused of murder. You used"
U1,witchcraft to kill David Kibuuka by causing him to be struck
U1,by lightning.
U1,What is the evidence
U1,The evidence is that David Kibuuka got struck by
U1,lightning and it wasnt even raining.
U1,And you go to trial. The court is presided over by a judge.
U1,There is a docket. There is a prosecutor. Your defense
U1,"attorney has to prove lack of motive, go through the crime-"
U1,"scene forensics, present a staunch defense. And your"
U1,"attorneys argument cant be Witchcraft isnt real. No, no,"
U1,no. Youll lose.
U1,"TREVOR, PRAY"
U1,I grew up in a world run by women. My father was
U1,"loving and devoted, but I could only see him when"
U1,"and where apartheid allowed. My uncle Velile, my"
U1,"moms younger brother, lived with my grandmother,"
U1,but he spent most of his time at the local tavern
U1,getting into fights.
U1,The only semi-regular male figure in my life was
U1,"my grandfather, my mothers father, who was a force"
U1,to be reckoned with. He was divorced from my
U1,"grandmother and didnt live with us, but he was"
U1,"around. His name was Temperance Noah, which was"
U1,odd since he was not a man of moderation at all. He
U1,was boisterous and loud. His nickname in the
U1,"neighborhood was Tat Shisha, which translates"
U1,loosely to the smokin hot grandpa. And thats
U1,"exactly who he was. He loved the ladies, and the"
U1,ladies loved him. Hed put on his best suit and stroll
U1,"through the streets of Soweto on random afternoons,"
U1,making everybody laugh and charming all the
U1,"women hed meet. He had a big, dazzling smile with"
U1,"bright white teethfalse teeth. At home, hed take"
U1,them out and Id watch him do that thing where he
U1,looked like he was eating his own face.
U1,We found out much later in life that he was
U1,"bipolar, but before that we just thought he was"
U1,eccentric. One time he borrowed my mothers car to
U1,go to the shop for milk and bread. He disappeared
U1,and didnt come home until late that night when we
U1,were way past the point of needing the milk or the
U1,bread. Turned out hed passed a young woman at the
U1,"bus stop and, believing no beautiful woman should"
U1,"have to wait for a bus, he offered her a ride to where"
U1,she livedthree hours away. My mom was furious
U1,"with him because hed cost us a whole tank of petrol,"
U1,which was enough to get us to work and school for
U1,two weeks.
U1,"When he was up you couldnt stop him, but his"
U1,mood swings were wild. In his youth hed been a
U1,"boxer, and one day he said Id disrespected him and"
U1,now he wanted to box me. He was in his eighties. I
U1,"was twelve. He had his fists up, circling me. Lets"
U1,"go, Trevah Come on Put your fists up Hit me Ill"
U1,show you Im still a man Lets go I couldnt hit him
U1,because I wasnt about to hit my elder. Plus Id never
U1,been in a fight and I wasnt going to have my first
U1,one be with an eighty-year-old man. I ran to my
U1,"mom, and she got him to stop. The day after his"
U1,"pugilistic rage, he sat in his chair and didnt move or"
U1,say a word all day.
U1,Temperance lived with his second family in the
U1,"Meadowlands, and we visited them sparingly"
U1,because my mom was always afraid of being
U1,poisoned. Which was a thing that would happen. The
U1,"first family were the heirs, so there was always the"
U1,chance they might get poisoned by the second
U1,family. It was like Game of Thrones with poor
U1,people. Wed go into that house and my mom would
U1,warn me.
U1,"Trevor, dont eat the food."
U1,But Im starving.
U1,No. They might poison us.
U1,"Okay, then why dont I just pray to Jesus and"
U1,Jesus will take the poison out of the food
U1,Trevor Sunqhela
U1,"So I only saw my grandfather now and then, and"
U1,when he was gone the house was in the hands of
U1,women.
U1,In addition to my mom there was my aunt
U1,"Sibongile she and her first husband, Dinky, had two"
U1,"kids, my cousins Mlungisi and Bulelwa. Sibongile"
U1,"was a powerhouse, a strong woman in every sense,"
U1,"big-chested, the mother hen. Dinky, as his name"
U1,"implies, was dinky. He was a small man. He was"
U1,"abusive, but not really. It was more like he tried to be"
U1,"abusive, but he wasnt very good at it. He was trying"
U1,to live up to this image of what he thought a husband
U1,"should be, dominant, controlling. I remember being"
U1,"told as a child, If you dont hit your woman, you"
U1,dont love her. That was the talk youd hear from
U1,men in bars and in the streets.
U1,Dinky was trying to masquerade as this
U1,patriarch that he wasnt. Hed slap my aunt and hit
U1,"her and shed take it and take it, and then eventually"
U1,shed snap and smack him down and put him back in
U1,"his place. Dinky would always walk around like, I"
U1,"control my woman. And youd want to say, Dinky,"
U1,"first of all, you dont. Second of all, you dont need to."
U1,Because she loves you. I can remember one day my
U1,aunt had really had enough. I was in the yard and
U1,Dinky came running out of the house screaming
U1,bloody murder. Sibongile was right behind him with
U1,"a pot of boiling water, cursing at him and"
U1,threatening to douse him with it. In Soweto you were
U1,always hearing about men getting doused with pots
U1,of boiling wateroften a womans only recourse.
U1,And men were lucky if it was water. Some women
U1,used hot cooking oil. Water was if the woman
U1,wanted to teach her man a lesson. Oil meant she
U1,wanted to end it.
U1,My grandmother Frances Noah was the family
U1,"matriarch. She ran the house, looked after the kids,"
U1,did the cooking and the cleaning. Shes barely five
U1,"feet tall, hunched over from years in the factory, but"
U1,rock hard and still to this day very active and very
U1,much alive. Where my grandfather was big and
U1,"boisterous, my grandmother was calm, calculating,"
U1,with a mind as sharp as anything. If you need to
U1,"know anything in the family history, going back to"
U1,"the 1930s, she can tell you what day it happened,"
U1,"where it happened, and why it happened. She"
U1,remembers it all.
U1,My great-grandmother lived with us as well. We
U1,"called her Koko. She was super old, well into her"
U1,"nineties, stooped and frail, completely blind. Her"
U1,"eyes had gone white, clouded over by cataracts. She"
U1,couldnt walk without someone holding her up. Shed
U1,"sit in the kitchen next to the coal stove, bundled up"
U1,"in long skirts and head scarves, blankets over her"
U1,shoulders. The coal stove was always on. It was for
U1,"cooking, heating the house, heating water for baths."
U1,We put her there because it was the warmest spot in
U1,the house. In the morning someone would wake her
U1,and bring her to sit in the kitchen. At night someone
U1,"would come take her to bed. Thats all she did, all"
U1,"day, every day. Sit by the stove. She was fantastic"
U1,and fully with it. She just couldnt see and didnt
U1,move.
U1,Koko and my gran would sit and have long
U1,"conversations, but as a five-year-old I didnt think of"
U1,"Koko as a real person. Since her body didnt move,"
U1,she was like a brain with a mouth. Our relationship
U1,"was nothing but command prompts and replies, like"
U1,talking to a computer.
U1,"Good morning, Koko."
U1,"Good morning, Trevor."
U1,"Koko, did you eat"
U1,"Yes, Trevor."
U1,"Koko, Im going out."
U1,"Okay, be careful."
U1,"Bye, Koko."
U1,"Bye, Trevor."
U1,
U1,The fact that I grew up in a world run by women was
U1,no accident. Apartheid kept me away from my father
U1,"because he was white, but for almost all the kids I"
U1,"knew on my grandmothers block in Soweto,"
U1,"apartheid had taken away their fathers as well, just"
U1,for different reasons. Their fathers were off working
U1,"in a mine somewhere, able to come home only"
U1,during the holidays. Their fathers had been sent to
U1,"prison. Their fathers were in exile, fighting for the"
U1,cause. Women held the community together.
U1,WathintAbafazi Wathintimbokodo was the chant
U1,they would rally to during the freedom struggle.
U1,"When you strike a woman, you strike a rock. As a"
U1,"nation, we recognized the power of women, but in"
U1,the home they were expected to submit and obey.
U1,"In Soweto, religion filled the void left by absent"
U1,men. I used to ask my mom if it was hard for her to
U1,"raise me alone without a husband. Shed reply, Just"
U1,because I live without a man doesnt mean Ive never
U1,"had a husband. God is my husband. For my mom,"
U1,"my aunt, my grandmother, and all the other women"
U1,"on our street, life centered on faith. Prayer meetings"
U1,would rotate houses up and down the block based on
U1,the day. These groups were women and children
U1,only. My mom would always ask my uncle Velile to
U1,"join, and hed say, I would join if there were more"
U1,"men, but I cant be the only one here. Then the"
U1,"singing and praying would start, and that was his cue"
U1,to leave.
U1,"For these prayer meetings, wed jam ourselves"
U1,into the tiny living area of the host familys house
U1,and form a circle. Then we would go around the
U1,circle offering prayers. The grannies would talk
U1,about what was happening in their lives. Im happy
U1,to be here. I had a good week at work. I got a raise
U1,and I wanted to say thank you and praise Jesus.
U1,"Sometimes theyd pull out their Bible and say, This"
U1,scripture spoke to me and maybe it will help you.
U1,Then there would be a bit of song. There was a
U1,leather pad called the beat that youd strap to your
U1,"palm, like a percussion instrument. Someone would"
U1,"clap along on that, keeping time while everyone"
U1,"sang, Masango vulekani singene eJerusalema."
U1,Masango vulekani singene eJerusalema.
U1,"Thats how it would go. Pray, sing, pray. Sing,"
U1,"pray, sing. Sing, sing, sing. Pray, pray, pray."
U1,"Sometimes it would last for hours, always ending"
U1,"with an amen, and they could keep that amen"
U1,going on for five minutes at least. Ah-men. Ah-ah-
U1,ah-men. Ah-ah-ah-ah-men. Ahhhhhhhhahhhhh-
U1,hhhhhhahhhhhahhhhhhahhhhhmen. Meni-meni-
U1,meni. Men-men-men. Ahhhhhhhhhhhhhhhhhhhh-
U1,hhhhhhhhhhhhhhhhhhhh-
U1,hhhhmmmmmmmennnnnnnnnnnnnnnnnnnn-
U1,nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn-
U1,nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn-
U1,nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn-
U1,nnnnnnnnnnn. Then everyone would say goodbye
U1,"and go home. Next night, different house, same"
U1,thing.
U1,"Tuesday nights, the prayer meeting came to my"
U1,"grandmothers house, and I was always excited, for"
U1,"two reasons. One, I got to clap along on the beat for"
U1,"the singing. And two, I loved to pray. My"
U1,grandmother always told me that she loved my
U1,prayers. She believed my prayers were more
U1,"powerful, because I prayed in English. Everyone"
U1,"knows that Jesus, whos white, speaks English. The"
U1,"Bible is in English. Yes, the Bible was not written in"
U1,"English, but the Bible came to South Africa in"
U1,English so to us its in English. Which made my
U1,prayers the best prayers because English prayers get
U1,answered first. How do we know this Look at white
U1,people. Clearly theyre getting through to the right
U1,person. Add to that Matthew 19:14. Suffer little
U1,"children to come unto me, Jesus said, for theirs is"
U1,the kingdom of heaven. So if a child is praying in
U1,English To White Jesus Thats a powerful
U1,"combination right there. Whenever I prayed, my"
U1,"grandmother would say, That prayer is going to get"
U1,answered. I can feel it.
U1,Women in the township always had something
U1,"to pray formoney problems, a son whod been"
U1,"arrested, a daughter who was sick, a husband who"
U1,drank. Whenever the prayer meetings were at our
U1,"house, because my prayers were so good, my"
U1,grandmother would want me to pray for everyone.
U1,"She would turn to me and say, Trevor, pray. And"
U1,Id pray. I loved doing it. My grandmother had
U1,convinced me that my prayers got answered. I felt
U1,like I was helping people.
U1,
U1,"There is something magical about Soweto. Yes, it"
U1,"was a prison designed by our oppressors, but it also"
U1,gave us a sense of self-determination and control.
U1,Soweto was ours. It had an aspirational quality that
U1,you dont find elsewhere. In America the dream is to
U1,"make it out of the ghetto. In Soweto, because there"
U1,"was no leaving the ghetto, the dream was to"
U1,transform the ghetto.
U1,"For the million people who lived in Soweto,"
U1,"there were no stores, no bars, no restaurants. There"
U1,"were no paved roads, minimal electricity, inadequate"
U1,sewerage. But when you put one million people
U1,"together in one place, they find a way to make a life"
U1,"for themselves. A black-market economy rose up,"
U1,with every type of business being run out of
U1,"someones house: auto mechanics, day care, guys"
U1,selling refurbished tires.
U1,The most common were the spaza shops and
U1,the shebeens. The spaza shops were informal
U1,grocery stores. People would build a kiosk in their
U1,"garage, buy wholesale bread and eggs, and then"
U1,resell them piecemeal. Everyone in the township
U1,bought things in minute quantities because nobody
U1,had any money. You couldnt afford to buy a dozen
U1,"eggs at a time, but you could buy two eggs because"
U1,thats all you needed that morning. You could buy a
U1,"quarter loaf of bread, a cup of sugar. The shebeens"
U1,were unlawful bars in the back of someones house.
U1,Theyd put chairs in their backyard and hang out an
U1,awning and run a speakeasy. The shebeens were
U1,where men would go to drink after work and during
U1,prayer meetings and most any other time of day as
U1,well.
U1,People built homes the way they bought eggs: a
U1,little at a time. Every family in the township was
U1,allocated a piece of land by the government. Youd
U1,"first build a shanty on your plot, a makeshift"
