UserId,Data
U1,"are no tall buildings, few tall trees, nothing between you and"
U1,"the sky, so people get hit by lightning all the time. And when"
U1,"someone gets killed by lightning, everyone knows its"
U1,because somebody used Mother Nature to take out a hit. So
U1,"if you had a beef with the guy who got killed, someone will"
U1,accuse you of murder and the police will come knocking.
U1,"Mr. Noah, youve been accused of murder. You used"
U1,witchcraft to kill David Kibuuka by causing him to be struck
U1,by lightning.
U1,What is the evidence
U1,The evidence is that David Kibuuka got struck by
U1,lightning and it wasnt even raining.
U1,And you go to trial. The court is presided over by a judge.
U1,There is a docket. There is a prosecutor. Your defense
U1,"attorney has to prove lack of motive, go through the crime-"
U1,"scene forensics, present a staunch defense. And your"
U1,"attorneys argument cant be Witchcraft isnt real. No, no,"
U1,no. Youll lose.
U1,"TREVOR, PRAY"
U1,I grew up in a world run by women. My father was
U1,"loving and devoted, but I could only see him when"
U1,"and where apartheid allowed. My uncle Velile, my"
U1,"moms younger brother, lived with my grandmother,"
U1,but he spent most of his time at the local tavern
U1,getting into fights.
U1,The only semi-regular male figure in my life was
U1,"my grandfather, my mothers father, who was a force"
U1,to be reckoned with. He was divorced from my
U1,"grandmother and didnt live with us, but he was"
U1,"around. His name was Temperance Noah, which was"
U1,odd since he was not a man of moderation at all. He
U1,was boisterous and loud. His nickname in the
U1,"neighborhood was Tat Shisha, which translates"
U1,loosely to the smokin hot grandpa. And thats
U1,"exactly who he was. He loved the ladies, and the"
U1,ladies loved him. Hed put on his best suit and stroll
U1,"through the streets of Soweto on random afternoons,"
U1,making everybody laugh and charming all the
U1,"women hed meet. He had a big, dazzling smile with"
U1,"bright white teethfalse teeth. At home, hed take"
U1,them out and Id watch him do that thing where he
U1,looked like he was eating his own face.
U1,We found out much later in life that he was
U1,"bipolar, but before that we just thought he was"
U1,eccentric. One time he borrowed my mothers car to
U1,go to the shop for milk and bread. He disappeared
U1,and didnt come home until late that night when we
U1,were way past the point of needing the milk or the
U1,bread. Turned out hed passed a young woman at the
U1,"bus stop and, believing no beautiful woman should"
U1,"have to wait for a bus, he offered her a ride to where"
U1,she livedthree hours away. My mom was furious
U1,"with him because hed cost us a whole tank of petrol,"
U1,which was enough to get us to work and school for
U1,two weeks.
U1,"When he was up you couldnt stop him, but his"
U1,mood swings were wild. In his youth hed been a
U1,"boxer, and one day he said Id disrespected him and"
U1,now he wanted to box me. He was in his eighties. I
U1,"was twelve. He had his fists up, circling me. Lets"
U1,"go, Trevah Come on Put your fists up Hit me Ill"
U1,show you Im still a man Lets go I couldnt hit him
U1,because I wasnt about to hit my elder. Plus Id never
U1,been in a fight and I wasnt going to have my first
U1,one be with an eighty-year-old man. I ran to my
U1,"mom, and she got him to stop. The day after his"
U1,"pugilistic rage, he sat in his chair and didnt move or"
U1,say a word all day.
U1,Temperance lived with his second family in the
U1,"Meadowlands, and we visited them sparingly"
U1,because my mom was always afraid of being
U1,poisoned. Which was a thing that would happen. The
U1,"first family were the heirs, so there was always the"
U1,chance they might get poisoned by the second
U1,family. It was like Game of Thrones with poor
U1,people. Wed go into that house and my mom would
U1,warn me.
U1,"Trevor, dont eat the food."
U1,But Im starving.
U1,No. They might poison us.
U1,"Okay, then why dont I just pray to Jesus and"
U1,Jesus will take the poison out of the food
U1,Trevor Sunqhela
U1,"So I only saw my grandfather now and then, and"
U1,when he was gone the house was in the hands of
U1,women.
U1,In addition to my mom there was my aunt
U1,"Sibongile she and her first husband, Dinky, had two"
U1,"kids, my cousins Mlungisi and Bulelwa. Sibongile"
U1,"was a powerhouse, a strong woman in every sense,"
U1,"big-chested, the mother hen. Dinky, as his name"
U1,"implies, was dinky. He was a small man. He was"
U1,"abusive, but not really. It was more like he tried to be"
U1,"abusive, but he wasnt very good at it. He was trying"
U1,to live up to this image of what he thought a husband
U1,"should be, dominant, controlling. I remember being"
U1,"told as a child, If you dont hit your woman, you"
U1,dont love her. That was the talk youd hear from
U1,men in bars and in the streets.
U1,Dinky was trying to masquerade as this
U1,patriarch that he wasnt. Hed slap my aunt and hit
U1,"her and shed take it and take it, and then eventually"
U1,shed snap and smack him down and put him back in
U1,"his place. Dinky would always walk around like, I"
U1,"control my woman. And youd want to say, Dinky,"
U1,"first of all, you dont. Second of all, you dont need to."
U1,Because she loves you. I can remember one day my
U1,aunt had really had enough. I was in the yard and
U1,Dinky came running out of the house screaming
U1,bloody murder. Sibongile was right behind him with
U1,"a pot of boiling water, cursing at him and"
U1,threatening to douse him with it. In Soweto you were
U1,always hearing about men getting doused with pots
U1,of boiling wateroften a womans only recourse.
U1,And men were lucky if it was water. Some women
U1,used hot cooking oil. Water was if the woman
U1,wanted to teach her man a lesson. Oil meant she
U1,wanted to end it.
U1,My grandmother Frances Noah was the family
U1,"matriarch. She ran the house, looked after the kids,"
U1,did the cooking and the cleaning. Shes barely five
U1,"feet tall, hunched over from years in the factory, but"
U1,rock hard and still to this day very active and very
U1,much alive. Where my grandfather was big and
U1,"boisterous, my grandmother was calm, calculating,"
U1,with a mind as sharp as anything. If you need to
U1,"know anything in the family history, going back to"
U1,"the 1930s, she can tell you what day it happened,"
U1,"where it happened, and why it happened. She"
U1,remembers it all.
U1,My great-grandmother lived with us as well. We
U1,"called her Koko. She was super old, well into her"
U1,"nineties, stooped and frail, completely blind. Her"
U1,"eyes had gone white, clouded over by cataracts. She"
U1,couldnt walk without someone holding her up. Shed
U1,"sit in the kitchen next to the coal stove, bundled up"
U1,"in long skirts and head scarves, blankets over her"
U1,shoulders. The coal stove was always on. It was for
U1,"cooking, heating the house, heating water for baths."
U1,We put her there because it was the warmest spot in
U1,the house. In the morning someone would wake her
U1,and bring her to sit in the kitchen. At night someone
U1,"would come take her to bed. Thats all she did, all"
U1,"day, every day. Sit by the stove. She was fantastic"
U1,and fully with it. She just couldnt see and didnt
U1,move.
U1,Koko and my gran would sit and have long
U1,"conversations, but as a five-year-old I didnt think of"
U1,"Koko as a real person. Since her body didnt move,"
U1,she was like a brain with a mouth. Our relationship
U1,"was nothing but command prompts and replies, like"
U1,talking to a computer.
U1,"Good morning, Koko."
U1,"Good morning, Trevor."
U1,"Koko, did you eat"
U1,"Yes, Trevor."
U1,"Koko, Im going out."
U1,"Okay, be careful."
U1,"Bye, Koko."
U1,"Bye, Trevor."
U1,
U1,The fact that I grew up in a world run by women was
U1,no accident. Apartheid kept me away from my father
U1,"because he was white, but for almost all the kids I"
U1,"knew on my grandmothers block in Soweto,"
U1,"apartheid had taken away their fathers as well, just"
U1,for different reasons. Their fathers were off working
U1,"in a mine somewhere, able to come home only"
U1,during the holidays. Their fathers had been sent to
U1,"prison. Their fathers were in exile, fighting for the"
U1,cause. Women held the community together.
U1,WathintAbafazi Wathintimbokodo was the chant
U1,they would rally to during the freedom struggle.
U1,"When you strike a woman, you strike a rock. As a"
U1,"nation, we recognized the power of women, but in"
U1,the home they were expected to submit and obey.
U1,"In Soweto, religion filled the void left by absent"
U1,men. I used to ask my mom if it was hard for her to
U1,"raise me alone without a husband. Shed reply, Just"
U1,because I live without a man doesnt mean Ive never
U1,"had a husband. God is my husband. For my mom,"
U1,"my aunt, my grandmother, and all the other women"
U1,"on our street, life centered on faith. Prayer meetings"
U1,would rotate houses up and down the block based on
U1,the day. These groups were women and children
U1,only. My mom would always ask my uncle Velile to
U1,"join, and hed say, I would join if there were more"
U1,"men, but I cant be the only one here. Then the"
U1,"singing and praying would start, and that was his cue"
U1,to leave.
U1,"For these prayer meetings, wed jam ourselves"
U1,into the tiny living area of the host familys house
U1,and form a circle. Then we would go around the
U1,circle offering prayers. The grannies would talk
U1,about what was happening in their lives. Im happy
U1,to be here. I had a good week at work. I got a raise
U1,and I wanted to say thank you and praise Jesus.
U1,"Sometimes theyd pull out their Bible and say, This"
U1,scripture spoke to me and maybe it will help you.
U1,Then there would be a bit of song. There was a
U1,leather pad called the beat that youd strap to your
U1,"palm, like a percussion instrument. Someone would"
U1,"clap along on that, keeping time while everyone"
U1,"sang, Masango vulekani singene eJerusalema."
U1,Masango vulekani singene eJerusalema.
U1,"Thats how it would go. Pray, sing, pray. Sing,"
U1,"pray, sing. Sing, sing, sing. Pray, pray, pray."
U1,"Sometimes it would last for hours, always ending"
U1,"with an amen, and they could keep that amen"
U1,going on for five minutes at least. Ah-men. Ah-ah-
U1,ah-men. Ah-ah-ah-ah-men. Ahhhhhhhhahhhhh-
U1,hhhhhhahhhhhahhhhhhahhhhhmen. Meni-meni-
U1,meni. Men-men-men. Ahhhhhhhhhhhhhhhhhhhh-
U1,hhhhhhhhhhhhhhhhhhhh-
U1,hhhhmmmmmmmennnnnnnnnnnnnnnnnnnn-
U1,nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn-
U1,nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn-
U1,nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn-
U1,nnnnnnnnnnn. Then everyone would say goodbye
U1,"and go home. Next night, different house, same"
U1,thing.
U1,"Tuesday nights, the prayer meeting came to my"
U1,"grandmothers house, and I was always excited, for"
U1,"two reasons. One, I got to clap along on the beat for"
U1,"the singing. And two, I loved to pray. My"
U1,grandmother always told me that she loved my
U1,prayers. She believed my prayers were more
U1,"powerful, because I prayed in English. Everyone"
U1,"knows that Jesus, whos white, speaks English. The"
U1,"Bible is in English. Yes, the Bible was not written in"
U1,"English, but the Bible came to South Africa in"
U1,English so to us its in English. Which made my
U1,prayers the best prayers because English prayers get
U1,answered first. How do we know this Look at white
U1,people. Clearly theyre getting through to the right
U1,person. Add to that Matthew 19:14. Suffer little
U1,"children to come unto me, Jesus said, for theirs is"
U1,the kingdom of heaven. So if a child is praying in
U1,English To White Jesus Thats a powerful
U1,"combination right there. Whenever I prayed, my"
U1,"grandmother would say, That prayer is going to get"
U1,answered. I can feel it.
U1,Women in the township always had something
U1,"to pray formoney problems, a son whod been"
U1,"arrested, a daughter who was sick, a husband who"
U1,drank. Whenever the prayer meetings were at our
U1,"house, because my prayers were so good, my"
U1,grandmother would want me to pray for everyone.
U1,"She would turn to me and say, Trevor, pray. And"
U1,Id pray. I loved doing it. My grandmother had
U1,convinced me that my prayers got answered. I felt
U1,like I was helping people.
U1,
U1,"There is something magical about Soweto. Yes, it"
U1,"was a prison designed by our oppressors, but it also"
U1,gave us a sense of self-determination and control.
U1,Soweto was ours. It had an aspirational quality that
U1,you dont find elsewhere. In America the dream is to
U1,"make it out of the ghetto. In Soweto, because there"
U1,"was no leaving the ghetto, the dream was to"
U1,transform the ghetto.
U1,"For the million people who lived in Soweto,"
U1,"there were no stores, no bars, no restaurants. There"
U1,"were no paved roads, minimal electricity, inadequate"
U1,sewerage. But when you put one million people
U1,"together in one place, they find a way to make a life"
U1,"for themselves. A black-market economy rose up,"
U1,with every type of business being run out of
U1,"someones house: auto mechanics, day care, guys"
U1,selling refurbished tires.
U1,The most common were the spaza shops and
U1,the shebeens. The spaza shops were informal
U1,grocery stores. People would build a kiosk in their
U1,"garage, buy wholesale bread and eggs, and then"
U1,resell them piecemeal. Everyone in the township
U1,bought things in minute quantities because nobody
U1,had any money. You couldnt afford to buy a dozen
U1,"eggs at a time, but you could buy two eggs because"
U1,thats all you needed that morning. You could buy a
U1,"quarter loaf of bread, a cup of sugar. The shebeens"
U1,were unlawful bars in the back of someones house.
U1,Theyd put chairs in their backyard and hang out an
U1,awning and run a speakeasy. The shebeens were
U1,where men would go to drink after work and during
U1,prayer meetings and most any other time of day as
U1,well.
U1,People built homes the way they bought eggs: a
U1,little at a time. Every family in the township was
U1,allocated a piece of land by the government. Youd
U1,"first build a shanty on your plot, a makeshift"
U1,"structure of plywood and corrugated iron. Over time,"
U1,youd save up money and build a brick wall. One
U1,wall. Then youd save up and build another wall.
U1,"Then, years later, a third wall and eventually a"
U1,"fourth. Now you had a room, one room for everyone"
U1,"in your family to sleep, eat, do everything. Then"
U1,youd save up for a roof. Then windows. Then youd
U1,plaster the thing. Then your daughter would start a
U1,"family. There was nowhere for them to go, so theyd"
U1,move in with you. Youd add another corrugated-
U1,"iron structure onto your brick room and slowly, over"
U1,"years, turn that into a proper room for them as well."
U1,Now your house had two rooms. Then three. Maybe
U1,"four. Slowly, over generations, youd keep trying to"
U1,get to the point where you had a home.
U1,My grandmother lived in Orlando East. She had
U1,a two-room house. Not a two-bedroom house. A two-
U1,"room house. There was a bedroom, and then there"
U1,was basically a living room/kitchen/everything-else
U1,room. Some might say we lived like poor people. I
U1,prefer open plan. My mom and I would stay there
U1,during school holidays. My aunt and cousins would
U1,be there whenever she was on the outs with Dinky.
U1,"We all slept on the floor in one room, my mom and"
U1,"me, my aunt and my cousins, my uncle and my"
U1,grandmother and my great-grandmother. The adults
U1,"each had their own foam mattresses, and there was"
U1,"one big one that wed roll out into the middle, and"
U1,the kids slept on that.
U1,We had two shanties in the backyard that my
U1,grandmother would rent out to migrants and
U1,seasonal workers. We had a small peach tree in a
U1,tiny patch on one side of the house and on the other
U1,side my grandmother had a driveway. I never
U1,understood why my grandmother had a driveway.
U1,She didnt have a car. She didnt know how to drive.
U1,Yet she had a driveway. All of our neighbors had
U1,"driveways, some with fancy, cast-iron gates. None of"
U1,"them had cars, either. There was no future in which"
U1,most of these families would ever have cars. There
U1,"was maybe one car for every thousand people, yet"
U1,almost everyone had a driveway. It was almost like
U1,building the driveway was a way of willing the car to
U1,happen. The story of Soweto is the story of the
U1,driveways. Its a hopeful place.
U1,
U1,"Sadly, no matter how fancy you made your house,"
U1,there was one thing you could never aspire to
U1,improve: your toilet. There was no indoor running
U1,"water, just one communal outdoor tap and one"
U1,outdoor toilet shared by six or seven houses. Our
U1,toilet was in a corrugated-iron outhouse shared
U1,"among the adjoining houses. Inside, there was a"
U1,concrete slab with a hole in it and a plastic toilet seat
U1,"on top there had been a lid at some point, but it had"
U1,broken and disappeared long ago. We couldnt afford
U1,"toilet paper, so on the wall next to the seat was a wire"
U1,hanger with old newspaper on it for you to wipe. The
U1,"newspaper was uncomfortable, but at least I stayed"
U1,informed while I handled my business.
U1,The thing that I couldnt handle about the
U1,outhouse was the flies. It was a long drop to the
U1,"bottom, and they were always down there, eating on"
U1,"the pile, and I had an irrational, all-consuming fear"
U1,that they were going to fly up and into my bum.
U1,"One afternoon, when I was around five years"
U1,"old, my gran left me at home for a few hours to go"
U1,"run errands. I was lying on the floor in the bedroom,"
U1,"reading. I needed to go, but it was pouring down"
U1,"rain. I was dreading going outside to use the toilet,"
U1,"getting drenched running out there, water dripping"
U1,"on me from the leaky ceiling, wet newspaper, the"
U1,flies attacking me from below. Then I had an idea.
U1,Why bother with the outhouse at all Why not put
U1,some newspaper on the floor and do my business
U1,like a puppy That seemed like a fantastic idea. So
U1,"thats what I did. I took the newspaper, laid it out on"
U1,"the kitchen floor, pulled down my pants, and"
U1,squatted and got to it.
U1,"When you shit, as you first sit down, youre not"
U1,fully in the experience yet. You are not yet a shitting
U1,person. Youre transitioning from a person about to
U1,shit to a person who is shitting. You dont whip out
U1,your smartphone or a newspaper right away. It takes
U1,a minute to get the first shit out of the way and get in
U1,the zone and get comfortable. Once you reach that
U1,"moment, thats when it gets really nice."
U1,"Its a powerful experience, shitting. Theres"
U1,"something magical about it, profound even. I think"
U1,God made humans shit in the way we do because it
U1,brings us back down to earth and gives us humility. I
U1,"dont care who you are, we all shit the same. Beyonc"
U1,shits. The pope shits. The Queen of England shits.
U1,"When we shit we forget our airs and our graces, we"
U1,forget how famous or how rich we are. All of that
U1,goes away.
U1,You are never more yourself than when youre
U1,taking a shit. You have that moment where you
U1,"realize, This is me. This is who I am. You can pee"
U1,"without giving it a second thought, but not so with"
U1,shitting. Have you ever looked in a babys eyes when
U1,its shitting Its having a moment of pure self-
U1,awareness. The outhouse ruins that for you. The
U1,"rain, the flies, you are robbed of your moment, and"
U1,nobody should be robbed of that. Squatting and
U1,"shitting on the kitchen floor that day, I was like,"
U1,Wow. There are no flies. Theres no stress. This is
U1,really great. Im really enjoying this. I knew Id
U1,"made an excellent choice, and I was very proud of"
U1,myself for making it. Id reached that moment where
U1,I could relax and be with myself. Then I casually
U1,looked around the room and I glanced to my left and
U1,"there, just a few feet away, right next to the coal"
U1,"stove, was Koko."
U1,It was like the scene in Jurassic Park when the
U1,children turn and the T. rex is right there. Her eyes
U1,"were wide open, cloudy white and darting around"
U1,"the room. I knew she couldnt see me, but her nose"
U1,was starting to crinkleshe could sense that
U1,something was wrong.
U1,I panicked. I was mid-shit. All you can do when
U1,youre mid-shit is finish shitting. My only option was
U1,"to finish as quietly and as slowly as I could, so thats"
U1,what I decided to do. Then: the softest plop of a
U1,little-boy turd on the newspaper. Kokos head
U1,snapped toward the sound.
U1,Whos there Hallo Hallo
U1,I froze. I held my breath and waited.
U1,Whos there Hallo
U1,"I kept quiet, waited, then started again."
U1,"Is somebody there Trevor, is that you"
U1,Frances Hallo Hallo
U1,She started calling out the whole family.
U1,Nombuyiselo Sibongile Mlungisi Bulelwa
U1,Whos there Whats happening
U1,"It was like a game, like I was trying to hide and a"
U1,blind woman was trying to find me using sonar.
U1,"Every time she called out, I froze. There would be"
U1,"complete silence. Whos there Hallo Id pause,"
U1,"wait for her to settle back in her chair, and then Id"
U1,start up again.
U1,"Finally, after what felt like forever, I finished. I"
U1,"stood up, took the newspaperwhich is not the"
U1,quietest thingand I slowwwwwly folded it over. It
U1,"crinkled. Whos there Again I paused, waited."
U1,"Then I folded it over some more, walked over to the"
U1,"rubbish bin, placed my sin at the bottom, and"
U1,gingerly covered it with the rest of the trash. Then I
U1,"tiptoed back to the other room, curled up on the"
U1,"mattress on the floor, and pretended to be asleep."
U1,"The shit was done, no outhouse involved, and Koko"
U1,was none the wiser.
U1,Mission accomplished.
U1,
U1,An hour later the rain had stopped. My grandmother
U1,"came home. The second she walked in, Koko called"
U1,out to her.
U1,Frances Thank God youre here. Theres
U1,something in the house.
U1,What was it
U1,"I dont know, but I could hear it, and there was"
U1,a smell.
U1,My gran started sniffing the air. Dear Lord
U1,"Yes, I can smell it, too. Is it a rat Did something die"
U1,Its definitely in the house.
U1,"They went back and forth about it, quite"
U1,"concerned, and then, as it was getting dark, my"
U1,mother came home from work. The second she
U1,"walked in, my gran called out to her."
U1,"Oh, Nombuyiselo Nombuyiselo Theres"
U1,something in the house
U1,What What do you mean
U1,"Koko told her the story, the sounds, the smells."
U1,"Then my mom, who has a keen sense of smell,"
U1,"started going around the kitchen, sniffing. Yes, I can"
U1,smell it. I can find itI can find it She went to the
U1,"rubbish bin. Its in here. She lifted out the rubbish,"
U1,"pulled out the folded newspaper underneath, and"
U1,"opened it up, and there was my little turd. She"
U1,showed it to gran.
U1,Look
U1,What How did it get there
U1,"Koko, still blind, still stuck in her chair, was"
U1,dying to know what was happening.
U1,Whats going on she cried. Whats going
U1,on Did you find it
U1,"Its shit, Mom said. Theres shit in the bottom"
U1,of the dustbin.
U1,But how Koko said. There was no one
U1,here
U1,Are you sure there was no one here
U1,Yes. I called out to everyone. Nobody came.
U1,My mother gasped. Weve been bewitched Its
U1,a demon
U1,"For my mother, this was the logical conclusion."
U1,Because thats how witchcraft works. If someone has
U1,"put a curse on you or your home, there is always the"
U1,"talisman or totem, a tuft of hair or the head of a cat,"
U1,"the physical manifestation of the spiritual thing,"
U1,proof of the demons presence.
U1,"Once my mom found the turd, all hell broke"
U1,loose. This was serious. They had evidence. She
U1,came into the bedroom.
U1,Trevor Trevor Wake up
U1,"What I said, playing dumb. Whats going"
U1,on
U1,Come Theres a demon in the house
U1,She took my hand and dragged me out of bed. It
U1,"was all hands on deck, time for action. The first thing"
U1,we had to do was go outside and burn the shit. Thats
U1,what you do with witchcraft the only way to destroy
U1,it is to burn the physical thing. We went out to the
U1,"yard, and my mom put the newspaper with my little"
U1,"turd on the driveway, lit a match, and set it on fire."
U1,Then my mom and my gran stood around the
U1,"burning shit, praying and singing songs of praise."
U1,The commotion didnt stop there because when
U1,"theres a demon around, the whole community has"
U1,to join together to drive it out. If youre not part of
U1,"the prayer, the demon might leave our house and go"
U1,to your house and curse you. So we needed everyone.
U1,The alarm was raised. The call went out. My tiny old
U1,"gran was out the gate, going up and down the block,"
U1,calling to all the other old grannies for an emergency
U1,prayer meeting. Come Weve been bewitched
U1,"I stood there, my shit burning in the driveway,"
U1,my poor aged grandmother tottering up and down
U1,"the street in a panic, and I didnt know what to do. I"
U1,"knew there was no demon, but there was no way I"
U1,could come clean. The hiding I would have to
U1,endure Good Lord. Honesty was never the best
U1,policy when it came to a hiding. I kept quiet.
U1,Moments later the grannies came streaming in
U1,"with their Bibles, through the gate and up the"
U1,"driveway, a dozen or more at least. Everyone went"
U1,inside. The house was packed. This was by far the
U1,biggest prayer meeting wed ever hadthe biggest
U1,thing that had ever happened in the history of our
U1,"home, period. Everyone sat in the circle, praying and"
U1,"praying, and the prayers were strong. The grannies"
U1,were chanting and murmuring and swaying back
U1,"and forth, speaking in tongues. I was doing my best"
U1,to keep my head low and stay out of it. Then my
U1,"grandmother reached back and grabbed me, pulled"
U1,"me into the middle of the circle, and looked into my"
U1,eyes.
U1,"Trevor, pray."
U1,"Yes my mother said. Help us Pray, Trevor."
U1,Pray to God to kill the demon
U1,I was terrified. I believed in the power of prayer.
U1,I knew that my prayers worked. So if I prayed to God
U1,"to kill the thing that left the shit, and the thing that"
U1,"left the shit was me, then God was going to kill me. I"
U1,froze. I didnt know what to do. But all the grannies
U1,"were looking at me, waiting for me to pray, so I"
U1,"prayed, stumbling through as best I could."
U1,"Dear Lord, please protect us, um, you"
U1,"know, from whoever did this but, like, we"
U1,dont know what happened exactly and
U1,"maybe it was a big misunderstanding and,"
U1,"you know, maybe we shouldnt be quick to"
U1,judge when we dont know the whole story
U1,"and, I mean, of course you know best,"
U1,"Heavenly Father, but maybe this time it"
U1,"wasnt actually a demon, because who can"
U1,"say for certain, so maybe cut whoever it"
U1,was a break
U1,It was not my best performance. Eventually I
U1,wrapped it up and sat back down. The praying
U1,"continued. It went on for some time. Pray, sing, pray."
U1,"Sing, pray, sing. Sing, sing, sing. Pray, pray, pray."
U1,Then everyone finally felt that the demon was gone
U1,"and life could continue, and we had the big amen"
U1,and everyone said good night and went home.
U1,"That night I felt terrible. Before bed, I quietly"
U1,"prayed, God, I am so sorry for all of this. I know this"
U1,was not cool. Because I knew: God answers your
U1,prayers. God is your father. Hes the man whos there
U1,"for you, the man who takes care of you. When you"
U1,"pray, He stops and He takes His time and He listens,"
U1,and I had subjected Him to two hours of old
U1,grannies praying when I knew that with all the pain
U1,and suffering in the world He had more important
U1,things to deal with than my shit.
U1,When I was growing up we used to get American TV shows
U1,"rebroadcast on our stations: Doogie Howser, M.D. Murder,"
U1,She Wrote Rescue 911 with William Shatner. Most of them
U1,were dubbed into African languages. ALF was in Afrikaans.
U1,Transformers was in Sotho. But if you wanted to watch them
U1,"in English, the original American audio would be simulcast"
U1,on the radio. You could mute your TV and listen to that.
U1,"Watching those shows, I realized that whenever black people"
U1,"were on-screen speaking in African languages, they felt"
U1,familiar to me. They sounded like they were supposed to
U1,"sound. Then Id listen to them in simulcast on the radio, and"
U1,they would all have black American accents. My perception
U1,of them changed. They didnt feel familiar. They felt like
U1,foreigners.
U1,"Language brings with it an identity and a culture, or at"
U1,least the perception of it. A shared language says Were the
U1,same. A language barrier says Were different. The
U1,architects of apartheid understood this. Part of the effort to
U1,divide black people was to make sure we were separated not
U1,"just physically but by language as well. In the Bantu schools,"
U1,children were only taught in their home language. Zulu kids
U1,learned in Zulu. Tswana kids learned in Tswana. Because of
U1,"this, wed fall into the trap the government had set for us"
U1,"and fight among ourselves, believing that we were different."
U1,The great thing about language is that you can just as
U1,easily use it to do the opposite: convince people that they are
U1,the same. Racism teaches us that we are different because of
U1,"the color of our skin. But because racism is stupid, its easily"
U1,tricked. If youre racist and you meet someone who doesnt
U1,"look like you, the fact that he cant speak like you reinforces"
U1,"your racist preconceptions: Hes different, less intelligent. A"
U1,brilliant scientist can come over the border from Mexico to
U1,"live in America, but if he speaks in broken English, people"
U1,"say, Eh, I dont trust this guy."
U1,But hes a scientist.
U1,"In Mexican science, maybe. I dont trust him."
U1,"However, if the person who doesnt look like you speaks"
U1,"like you, your brain short-circuits because your racism"
U1,"program has none of those instructions in the code. Wait,"
U1,"wait, your mind says, the racism code says if he doesnt"
U1,"look like me he isnt like me, but the language code says if he"
U1,speaks like me heis like me Something is off here. I cant
U1,figure this out.
U1,CHAMELEON
U1,One afternoon I was playing with my cousins. I was a
U1,doctor and they were my patients. I was operating on
U1,my cousin Bulelwas ear with a set of matches when I
U1,accidentally perforated her eardrum. All hell broke
U1,loose. My grandmother came running in from the
U1,kitchen. Kwenzeka ntoni Whats happening
U1,There was blood coming out of my cousins head. We
U1,were all crying. My grandmother patched up
U1,Bulelwas ear and made sure to stop the bleeding.
U1,But we kept crying. Because clearly wed done
U1,"something we were not supposed to do, and we knew"
U1,we were going to be punished. My grandmother
U1,finished up with Bulelwas ear and whipped out a
U1,belt and she beat the shit out of Bulelwa. Then she
U1,"beat the shit out of Mlungisi, too. She didnt touch"
U1,me.
U1,Later that night my mother came home from
U1,work. She found my cousin with a bandage over her
U1,ear and my gran crying at the kitchen table.
U1,Whats going on my mom said.
U1,"Oh, Nombuyiselo, she said. Trevor is so"
U1,naughty. Hes the naughtiest child Ive ever come
U1,across in my life.
U1,Then you should hit him.
U1,I cant hit him.
U1,Why not
U1,"Because I dont know how to hit a white child,"
U1,"she said. A black child, I understand. A black child,"
U1,"you hit them and they stay black. Trevor, when you"
U1,hit him he turns blue and green and yellow and red.
U1,Ive never seen those colors before. Im scared Im
U1,going to break him. I dont want to kill a white
U1,person. Im so afraid. Im not going to touch him.
U1,And she never did.
U1,My grandmother treated me like I was white.
U1,"My grandfather did, too, only he was even more"
U1,"extreme. He called me Mastah. In the car, he"
U1,insisted on driving me as if he were my chauffeur.
U1,Mastah must always sit in the backseat. I never
U1,challenged him on it. What was I going to say I
U1,"believe your perception of race is flawed,"
U1,Grandfather. No. I was five. I sat in the back.
U1,There were so many perks to being white in a
U1,"black family, I cant even front. I was having a great"
U1,time. My own family basically did what the American
U1,justice system does: I was given more lenient
U1,treatment than the black kids. Misbehavior that my
U1,"cousins would have been punished for, I was given a"
U1,warning and let off. And I was way naughtier than
U1,either of my cousins. It wasnt even close. If
U1,something got broken or if someone was stealing
U1,"grannys cookies, it was me. I was trouble."
U1,My mom was the only force I truly feared. She
U1,"believed if you spare the rod, you spoil the child. But"
U1,"everyone else said, No, hes different, and they"
U1,"gave me a pass. Growing up the way I did, I learned"
U1,how easy it is for white people to get comfortable
U1,with a system that awards them all the perks. I knew
U1,my cousins were getting beaten for things that Id
U1,"done, but I wasnt interested in changing my"
U1,"grandmothers perspective, because that would"
U1,"mean Id get beaten, too. Why would I do that So"
U1,that Id feel better Being beaten didnt make me feel
U1,better. I had a choice. I could champion racial justice
U1,"in our home, or I could enjoy grannys cookies. I"
U1,went with the cookies.
U1,
U1,At that point I didnt think of the special treatment
U1,as having to do with color. I thought of it as having
U1,"to do with Trevor. It wasnt, Trevor doesnt get"
U1,"beaten because Trevor is white. It was, Trevor"
U1,doesnt get beaten because Trevor is Trevor. Trevor
U1,cant go outside. Trevor cant walk without
U1,supervision. Its because Im me thats why this is
U1,happening. I had no other points of reference. There
U1,"were no other mixed kids around so that I could say,"
U1,"Oh, this happens to us."
U1,Nearly one million people lived in Soweto.
U1,Ninety-nine point nine percent of them were black
U1,and then there was me. I was famous in my
U1,neighborhood just because of the color of my skin. I
U1,was so unique people would give directions using me
U1,as a landmark. The house on Makhalima Street. At
U1,the corner youll see a light-skinned boy. Take a right
U1,there.
U1,Whenever the kids in the street saw me theyd
U1,"yell, Indoda yomlungu The white man Some of"
U1,them would run away. Others would call out to their
U1,parents to come look. Others would run up and try to
